geneID,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,estm,pred
POLE,0.591316556,0.709755287,1.033767626,1.034607709,1.089165573,1.127411041,0.841661165,0.701646513,1.029657093,1.036440329,1.187024436,1.290598074,rejected,0
POLE2,0.156014392,0.304117072,0.723696657,0.951523453,0.958971664,0.965831192,0.481764282,0.423986393,0.773878203,0.92739187,0.981158144,1.061076498,rejected,0
POLL,0.8032619,0.882227369,0.914635808,1.146823748,1.258458789,1.305199983,0.862378585,1.075918004,0.898969618,1.236328962,1.616629054,1.484929892,rejected,0
POLQ,0.34451227,0.957722392,0.991992117,1.03787556,1.100742268,1.124533443,0.588969541,0.994155821,1.065393168,1.023339314,1.174269511,1.07063842,rejected,0
POLR2K,0.593318163,0.605978295,0.880293689,1.123760494,1.171483058,1.207433716,0.756630533,0.779269367,1.075163618,1.058258673,1.072082783,1.101621911,rejected,0
POLR2L,0.511712158,0.689673152,0.808771455,0.940904808,1.022698718,1.110735587,0.655371423,0.763203386,0.979040481,1.332679496,1.25911161,1.053596824,rejected,0
POMGNT2,0.528805569,0.685643348,0.880030677,0.957477787,1.039795305,1.067543499,0.666248704,0.886705959,1.160342233,1.222821539,1.065888646,1.222661014,rejected,0
PPAN,0.513869614,0.549546255,0.62054799,0.868479759,0.984696236,1.014134728,0.595978447,0.801335807,0.965397133,1.262807126,1.002600291,0.893891454,rejected,0
PPARGC1B,0.518282091,0.571506989,0.596848785,0.715613164,1.049917146,1.073305616,0.655174217,0.937989772,1.159626512,0.894953155,1.001426775,1.084726889,rejected,0
PPCDC,0.420691333,0.96903396,0.992966615,1.001306567,1.213076333,1.400305649,0.583058663,0.84456547,1.066892192,1.130859997,1.228890492,1.50591565,rejected,0
PPIF,0.369940004,0.43430891,0.541436034,0.798464266,1.077014199,1.14151729,0.585460677,0.737741669,0.70192896,0.806613021,1.013482847,1.098480371,rejected,0
PPM1K,0.45451797,0.709995854,0.730963268,0.75035075,0.823890362,0.904825217,0.790149463,0.746931168,1.054678135,0.833929327,1.050236198,0.905500371,rejected,0
PPOX,0.693282852,0.724021032,0.996867623,1.301307386,1.661224248,1.918099265,0.841415909,0.771369106,1.165939815,1.284068352,1.351719454,1.554874881,rejected,0
PPP1R15A,0.909734604,0.951815137,1.207442915,1.554542959,2.000545971,2.297339747,0.888955937,1.016227736,1.185932696,1.71737042,1.550387025,2.026800013,rejected,0
PPP1R18,0.780801665,0.945763026,1.181693936,1.270214967,1.505121774,1.64959043,0.788846241,1.093644844,1.221712812,1.422585264,1.183898137,1.003034164,rejected,0
PPP1R21,0.84113755,0.917919679,1.123068985,1.4644088,1.575930289,1.674346499,0.839360014,0.91631294,1.008991914,1.308956069,1.162081166,1.32388931,rejected,0
PPP2R5B,0.571386546,0.789949333,1.043385252,1.608962224,2.753911095,2.824932113,0.746474469,0.785648044,1.211812331,1.482868987,1.511751541,2.089675536,rejected,0
PRC1,0.46018572,0.935836982,1.029476721,1.030536843,1.036938261,1.048420237,0.508724464,0.906056213,1.066577174,1.031449878,1.031906355,1.016141042,rejected,0
PRICKLE4,0.683113679,0.892880831,0.894932517,0.982552284,1.551810537,2.082976985,0.944772283,1.028152266,1.230698336,1.17453945,1.39002845,2.069140763,rejected,0
PRKAR1B,0.3291085,0.464925601,0.521717617,0.682342906,0.839042216,0.911315808,0.519014338,0.915511029,0.659698985,0.881365175,0.886524737,0.912187937,rejected,0
PRODH,0.376194324,0.385687053,0.496006734,0.528069706,0.711140541,0.85566352,1.855382967,1.287352348,0.834983364,0.881322274,0.898147801,0.887386759,rejected,0
PROM2,0.627879704,0.748031417,0.801831736,0.863809376,0.997730912,1.018997836,0.685782059,0.800537088,1.365120239,0.700533947,1.006352514,1.784125607,rejected,0
PROSER2,0.5270554,0.905389765,0.953456888,1.010889267,1.077906096,1.196585266,0.525278085,0.8530562,0.971486522,0.958168268,0.974394985,1.291663378,rejected,0
PRR5L,0.602357007,0.661909738,0.701146013,0.7070783,0.817603512,0.880238721,0.662460103,0.565106747,0.828016315,0.387137717,0.95813073,0.962426543,rejected,0
PRSS16,0.781853468,0.804796744,1.226345746,1.23243165,1.433517867,1.628570048,0.806682719,0.732775921,1.034181319,1.484273562,1.257814253,1.422269482,rejected,0
PSAT1,0.796870013,0.826792204,0.928802922,0.967986624,1.494206907,2.121869929,0.891295165,1.853384232,0.933638878,0.959984892,1.659169807,2.740575815,rejected,0
PSCA,0.486187057,0.674681483,0.736429751,0.986421275,1.097091139,1.174602326,1.028019297,0.843121782,1.026209076,1.051715336,0.868417797,1.011573601,rejected,0
PSD4,0.893050189,0.930102891,0.991833045,1.405584884,1.52813339,1.818769947,0.909609775,0.845006992,1.008508786,1.268109727,0.963102778,1.492082445,rejected,0
PSMC3IP,0.487976207,0.695306486,0.835601314,1.202841845,1.247194802,1.513130811,0.745215452,0.628434237,0.886539679,1.295605737,1.20566487,1.522143667,rejected,0
PSPH,0.58724543,0.762867535,0.788730375,0.83013426,1.502145575,1.522005039,1.04225923,0.859553491,0.726578893,0.773171775,2.072466459,1.592936622,rejected,0
PSRC1,0.899416366,0.91794417,0.937114575,1.226188612,1.408220485,1.587997775,0.92188952,0.751103215,1.083039375,1.424448567,1.427563513,1.421413295,rejected,0
PSTK,0.895418515,0.974917854,1.17358524,1.198872799,1.289123075,1.335405981,0.907457548,1.090572588,1.062471697,1.412542003,1.229331069,1.74001081,rejected,0
PTER,0.813161073,0.912595164,1.033320029,1.054032474,1.074002766,1.464225275,1.362170724,0.747822335,0.94191051,1.218980548,1.083132158,2.025613913,rejected,0
PTGS1,0.634089157,0.675202403,0.761637676,0.774322,0.857408531,0.9764579,1.630610849,0.86092914,0.862843573,1.526195714,0.845524657,0.983320805,rejected,0
PTK6,0.552312107,0.755040648,0.845851187,1.243029358,1.559229601,2.143936512,0.899348991,0.861860908,0.902509755,1.401411984,1.874901292,2.481831831,rejected,0
PTOV1,0.795745962,0.89503462,0.9836814,0.999926099,1.161229099,2.047055251,0.955557732,0.854163834,1.334729164,1.107281073,1.064560373,1.497456801,rejected,0
PTP4A1,0.518849049,0.753814332,0.771049638,0.917260094,0.981040676,1.074598896,0.804461783,0.637050458,0.877008637,1.23277442,0.823038178,1.085478429,rejected,0
PTPDC1,0.79244991,0.903721038,1.446423778,1.527467709,1.892718403,1.899087898,0.912361752,0.931842067,1.466688265,1.115977459,1.757814889,1.354138215,rejected,0
PTPRE,0.592523961,0.664999474,0.83763662,1.468617716,1.765013215,1.935435148,0.955927156,0.876561143,0.926781391,1.595839549,1.644403102,1.684003012,rejected,0
PTRH2,0.576358674,0.706013377,0.77878994,0.982932578,1.07991972,1.148191033,0.748178137,1.001528709,0.942932329,1.062976006,1.095704886,1.177603539,rejected,0
PYCR1,0.682896541,0.722247566,0.856321274,0.98118812,1.165951753,1.403859797,1.003077732,0.891199209,0.812157798,1.66367222,1.379251101,2.212863138,rejected,0
PYCR2,0.811002276,0.882458946,1.000496837,1.084470268,1.410799461,1.446895942,0.847076095,1.044403686,1.335133684,1.294385557,1.568419858,1.653620021,rejected,0
PYCRL,0.38850559,0.550924351,0.718570048,0.735132048,0.992912061,0.996606837,0.646986091,0.964121727,0.934037535,1.042044224,0.868856262,1.140781806,rejected,0
PYROXD1,0.83965053,0.972583486,1.055571974,1.080976386,1.136651023,1.534425654,0.777904506,0.97623916,0.898278083,1.136267743,1.146127215,1.773222532,rejected,0
QPCTL,0.64675663,0.65339027,0.954240163,1.040905325,1.050359071,1.084738423,0.984474035,0.86739297,0.986868258,1.334410565,1.216329436,1.155824076,rejected,0
RAB26,0.861205652,0.891343409,0.912907392,0.926152854,0.937505043,1.063868223,0.822380671,1.263661675,1.217497622,1.519388104,0.65810228,2.543604521,rejected,0
RAB40C,0.700459055,0.755710258,0.866252941,1.027050681,1.15301023,1.687350166,0.935884282,1.21031182,1.222137806,0.927575907,1.253612602,1.637290597,rejected,0
RAB7B,0.703440033,0.885295731,0.908658587,0.928887043,1.11931032,1.481736762,0.9254946,0.837803654,0.892491958,1.014738975,1.397477247,1.589020098,rejected,0
RAC3,0.513620318,0.629628177,0.756080262,0.886967808,0.960826641,1.106268397,0.659628432,0.973751868,0.908270785,1.068796886,0.901724508,1.115766134,rejected,0
RAD52,0.582093885,0.730365066,1.181614223,1.55908738,1.881462474,2.28467641,0.789828929,0.815761641,1.379836126,1.549328642,1.789666348,2.232391819,rejected,0
RAD54L,0.344143768,0.538471123,0.976973763,1.025771163,1.129083248,1.380679469,0.544213827,0.566943787,0.995791561,1.132252121,1.085618209,1.511522134,rejected,0
RAD9A,0.424037865,0.748286387,0.885744538,0.906433226,0.978931256,1.109889379,0.411902844,0.908491393,1.053917268,0.938706205,0.957613945,1.396995613,rejected,0
RAET1E,0.77957997,0.841783917,0.851174889,0.899528797,1.244686437,1.770387817,0.790626827,0.913080679,0.889974413,0.952419412,1.347733615,1.920692419,rejected,0
RAI14,0.942924138,0.959809453,1.068393854,1.08399625,1.319543928,1.344352141,0.841231937,0.962418487,0.9087713,0.842287627,0.81946017,0.667862167,rejected,0
RALGDS,0.52450268,0.612406845,0.617023022,0.90432712,0.957190057,0.989832353,0.670131804,0.804251849,0.773947848,1.223706903,1.045898615,0.980239652,rejected,0
RAPGEF3,0.743573157,0.868383349,0.956901856,1.096246987,1.146630649,1.525729979,1.157062295,1.029909729,0.99161716,1.082430491,1.455841721,1.898233158,rejected,0
RASA2,0.952142082,1.114873138,1.148216891,1.204830451,1.502444511,1.578052116,1.000032954,1.113047959,1.193401829,1.36120782,1.423529552,1.477035536,rejected,0
RASL11B,0.787037249,0.987457491,1.007454571,1.507481906,1.874773271,2.283379417,0.718944614,1.093663939,0.84508202,1.384530359,1.415520697,1.139655669,rejected,0
RASSF5,0.397090331,0.484920942,0.621520758,0.645080749,0.856303253,1.050577057,0.570396276,1.568295017,1.423214779,1.029604055,0.93178733,0.967609597,rejected,0
RAVER1,0.49443599,0.578259742,0.607630271,0.771970308,0.792181046,0.813424554,0.747756278,0.913003526,0.728196916,0.916963574,0.955968153,0.817243258,rejected,0
RBCK1,0.821515795,0.880468274,0.884481409,1.42949242,1.608623024,1.959933632,1.038055115,0.901297234,1.147368896,1.528665491,1.61142169,1.808414519,rejected,0
RBMS1,1.049724129,1.158409034,1.240980238,1.315241592,1.391485737,1.549872328,1.130542301,0.925274995,0.878825009,1.087896655,0.761054257,1.284214658,rejected,0
RBMS2,0.839914756,0.938180543,0.944486232,1.245221076,1.328074973,1.374669665,0.835306929,0.663188399,0.909677274,0.976669212,1.27283539,1.280132692,rejected,0
RECQL4,0.445390143,0.481688415,0.765558537,0.803556422,0.823019226,0.855572006,0.683092769,0.56792889,1.014494807,0.932467814,1.330303304,0.888530901,rejected,0
RELT,0.592498296,0.596371471,0.818799179,0.920576754,1.095006546,1.221252534,0.612525812,0.684648465,0.935335118,0.970943096,1.245017496,1.517714918,rejected,0
RFC4,0.504378313,0.744841128,0.929227025,0.943279561,1.129373071,1.171529084,0.814969492,0.813428295,1.034270608,0.957489069,1.231361456,1.138471009,rejected,0
RFNG,0.800147807,0.863492868,0.915631483,1.172320794,1.2691631,1.927517523,0.945030551,0.947620334,1.430683012,1.301549061,1.276772957,1.568869824,rejected,0
RFX1,0.703940412,1.05957817,1.27375422,1.289012503,1.455936731,1.645020448,1.025203117,0.925494019,1.339011937,1.485543676,1.752634101,1.340676124,rejected,0
RGS2,0.41771737,0.580861637,0.733770867,0.982144878,1.52668844,1.775681532,0.396833236,0.518788933,0.703552248,0.801839286,0.74289555,1.79746892,rejected,0
RHBDF2,0.652666479,0.816097651,0.819571517,0.835843411,1.495009983,1.926742563,0.902225513,0.938411613,1.063342505,0.923059546,1.331918889,1.58682489,rejected,0
RHOB,0.458957145,0.503528446,0.836456524,1.155589839,1.822262619,2.08851275,0.638047222,0.51399708,1.015260871,1.175998175,2.327523725,1.752730577,rejected,0
RHOBTB2,0.834942237,0.895948046,0.921295342,1.028786679,1.064092918,1.301590505,0.812627495,0.763605196,0.904198254,0.997776837,0.569597521,1.146198371,rejected,0
RHOF,0.810930156,0.948478312,1.340125284,1.420638928,1.587459571,1.75958288,0.703009994,0.835103179,0.975586022,1.357272055,1.387299971,1.249574402,rejected,0
RHOG,0.543149508,0.703776215,0.81792877,0.950403714,0.970855136,1.090810894,0.664983955,0.800488974,0.86553224,0.974770569,0.934367105,1.058261365,rejected,0
RHOV,0.345043385,0.442217177,0.536590983,0.577879906,1.034098835,1.356219312,0.498840247,0.795633853,0.679209577,1.016849381,1.229653206,1.420661545,rejected,0
RHPN1,0.557841253,0.564000799,0.587710472,0.806573997,0.813191402,0.996845907,0.786629166,0.842552648,1.176199691,0.890007146,1.214051648,1.614117138,rejected,0
RMI2,0.409092979,0.558159455,1.043118672,1.132649577,1.154508973,1.231942127,0.614201732,0.866373733,1.124408523,1.253029711,0.937689407,1.326473326,rejected,0
RNASEH2C,0.769019211,0.793562257,1.00259935,1.244032557,1.605068049,1.905281786,0.833098686,0.766124305,1.042966571,1.289692026,1.216848407,1.915596586,rejected,0
RNF138,0.51200737,0.595396231,0.7271337,0.785968647,1.060505653,1.094752008,0.741698654,0.844489996,0.73537689,0.578300138,0.959455744,1.165021384,rejected,0
RNF152,1.02060639,1.100489594,1.208951942,1.313097778,1.712842611,1.898791398,0.896678394,0.983409189,0.768267352,1.305718726,1.941611704,1.659426156,rejected,0
RNF168,0.963618468,1.027022565,1.096885441,1.140597402,1.183712793,1.515654395,0.762043135,0.998451973,0.935976087,0.842359572,0.860855138,1.045430148,rejected,0
RNF214,0.771403324,0.913213023,1.028766521,1.282391365,1.383394281,1.917900091,0.837741082,0.87677722,1.032501827,1.535701939,1.436673196,1.955385578,rejected,0
RNF24,0.908158682,1.093719927,1.103040262,1.21206478,1.641307882,2.185644088,0.946350702,1.053277166,1.062462232,1.050283995,1.683099941,1.968630179,rejected,0
RNF44,0.730912121,1.062044696,1.088840899,1.199035704,1.440651695,2.325273322,0.898318861,1.072609535,1.279344915,1.215072874,1.356641715,1.753715394,rejected,0
RPS6KC1,0.920735614,1.033268622,1.054797729,1.271923635,1.567815778,1.667027451,0.804027068,1.022709222,1.112400002,1.278477361,1.124630538,1.363612743,rejected,0
RPS6KL1,0.543292239,0.652462297,0.722280239,0.888831832,1.002829028,1.013375057,1.044734484,1.004019587,1.038644741,0.933960842,0.820909229,1.26604723,rejected,0
RPUSD1,0.293292792,0.439433579,0.610835994,0.804549349,0.825897948,0.861456897,0.487023831,0.578485128,0.946385841,1.033258556,0.993174641,0.791437539,rejected,0
RRAGC,0.937480786,0.940394998,0.945033519,1.05182846,1.085424492,1.663073896,0.955879407,0.810190746,0.909575185,0.931805473,0.921043471,1.15610014,rejected,0
RSL24D1,0.836642436,1.016109918,1.086768451,1.154654151,1.171610576,1.239720644,1.209446993,0.921136597,1.073307589,1.198820759,1.027863205,1.580386801,rejected,0
RUSC1,0.719749793,0.89727093,0.921090825,0.925052776,1.130078988,1.164609739,0.639382441,0.903457119,0.965128861,1.087172817,1.282837302,1.059600027,rejected,0
RUSC2,0.89276121,1.140933979,1.321125532,1.479826699,1.626234484,1.846623286,0.919609365,1.056015497,1.229901021,0.798562897,0.772527305,1.890167717,rejected,0
S100A3,0.674488133,0.735816988,1.052720542,1.087274588,1.446318854,1.522895199,0.759478652,0.592683272,0.878722025,1.00766988,0.911658314,1.103881585,rejected,0
S100A8,0.462844706,0.563718663,0.794238032,1.095347421,1.230954485,1.335533126,0.700070771,1.521309743,0.786364149,0.647074808,0.925942877,2.44706325,rejected,0
S100A9,0.439492761,0.605763922,0.741851467,0.995605453,1.150301086,1.458101816,0.663436046,1.654586438,0.78298643,0.632636076,0.915062211,2.874012082,rejected,0
S100P,1.153101252,1.15469717,1.156975635,1.205612312,1.330063991,1.472847249,1.159786603,0.951774646,1.007898582,0.909554899,2.185819191,2.11230273,rejected,0
SAMD1,0.553802991,0.819402811,0.847187463,0.85958587,0.911532793,1.040151663,0.52892137,0.865776268,0.808760193,0.856431719,0.999573807,1.100876564,rejected,0
SAMD10,0.377916474,0.397531062,0.439148145,0.56774142,0.710934881,0.893650307,1.289148875,0.928763875,0.771145254,0.811921411,0.943190467,1.015230591,rejected,0
SAMD12,0.65850902,0.766483227,0.868332973,0.87072797,1.245148519,1.253954881,1.307806563,0.596699154,1.382948601,1.248237554,1.236372769,1.099585807,rejected,0
SAPCD2,0.236642284,0.443188359,0.54137495,0.60682732,0.782608716,0.884316464,0.569544425,0.829960065,0.721353354,0.845818146,0.94090248,0.905850738,rejected,0
SARS2,0.559801597,0.741223506,0.755938604,0.920198458,0.960181592,1.02054307,0.714217097,0.893359157,1.070198504,0.873798866,1.193799137,0.956183365,rejected,0
SASS6,0.416298901,0.834021971,0.942881968,0.94576686,1.099418138,1.152545478,0.781157085,0.880985777,1.008336791,0.960992505,1.063745041,1.192074056,rejected,0
SCARA3,0.463148114,0.583521585,0.830823606,0.898383547,0.977638589,1.032579012,0.488083768,0.427707756,0.919230641,1.013400621,0.996600733,1.050217812,rejected,0
SCD5,1.073072137,1.131272728,1.291856175,1.545934328,1.560964181,1.666948957,1.193691799,1.002065977,0.713016178,0.650828045,1.360357442,1.32779993,rejected,0
SCG2,0.641072706,0.891249657,1.002030208,1.023684809,1.29673499,1.903239198,0.623915876,1.004431351,0.972195602,0.995122104,1.034515095,1.667096164,rejected,0
SCLT1,0.603026317,0.791524439,0.933296489,1.014649627,1.060547497,1.125612065,0.644704908,0.786283083,0.852043979,0.963954878,1.068694051,1.137655512,rejected,0
SCML2,0.346017271,0.667198673,0.772956971,0.840032411,0.942836694,0.955523424,0.815902003,0.859846365,0.908682476,0.821083049,0.9411916,1.187770521,rejected,0
SCNN1B,0.623234762,0.690948636,0.796557219,0.798237184,0.967703675,1.030518391,0.767010421,2.410053714,1.710600274,0.767091103,0.716220506,0.939647289,rejected,0
SCNN1G,0.280869891,0.427701194,0.448494422,0.459813997,0.688291728,0.926250583,0.71059007,0.849324541,0.66450325,0.718902542,0.822969196,1.012234017,rejected,0
SDC3,0.645324268,0.960440664,1.009148958,1.062517484,1.074845471,1.283766154,0.569828589,0.980924221,1.014683292,1.039673451,0.872618071,1.436033434,rejected,0
SDCCAG8,0.77234399,0.965710751,1.040225298,1.17247268,1.242462217,1.841978428,0.784474301,0.981877795,0.958742377,1.099897463,1.143248626,1.517859655,rejected,0
SDF2L1,0.485799161,0.498702166,0.945940072,1.135723965,1.215464438,1.522150189,0.701949423,0.591760644,1.239266602,1.021812357,1.13417111,1.543962989,rejected,0
SDHAF2,0.523197585,0.64379897,0.718307826,1.000736024,1.025385404,1.075420728,0.718285141,0.707051851,0.76570135,1.139332058,1.067056787,1.230869436,rejected,0
SDPR,0.168639129,0.179217606,0.375304954,0.409070166,0.624713371,0.818808699,0.419480051,0.406181302,0.547152323,0.476327537,0.657708859,0.931408691,rejected,0
SDR16C5,0.766137597,0.780625609,0.847594737,0.968323553,0.99747235,1.085817266,1.32506866,0.91129488,0.934376823,1.005049806,1.093435778,1.624159521,rejected,0
