,geneID,ctrl,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,ctrl,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,estm,pred
1326,ZSWIM7,0,0.890403897,0.785383712,0.784256757,1.318209767,1.272817358,1.613538131,0,0.838663982,1.020227758,1.04992048,1.184640836,1.941470383,2.745684081,rejected,0
1327,ABCA10,0,0.930808759,1.050869417,1.188278406,1.408987854,2.388480971,2.858647667,0,0.906876556,1.07365206,1.098242777,1.486166551,2.568922811,3.338881983,rejected,0
1328,ABCB6,0,0.918421708,1.236680551,1.616451589,1.479551564,1.492817477,1.920606932,0,0.846929233,1.38677079,1.399246538,1.48584691,1.84157067,2.329894933,rejected,0
1329,ABCC3,0,0.958166783,1.098644635,1.578839895,1.747619148,3.039549013,3.224355994,0,0.97501715,1.021200227,1.557777664,2.251341928,5.371238706,6.047312055,rejected,0
1330,ABCG1,0,1.174782777,1.169008513,2.405543637,3.436556115,5.142210607,2.650147056,0,0.975988952,1.251286635,2.781842119,5.147614311,9.721740153,9.839287302,rejected,0
1331,ACCS,0,1.078543051,1.002261768,0.91082318,1.389511667,2.016668593,2.054210731,0,0.824621589,0.835185336,0.871762371,1.297586365,2.088774091,2.173397995,rejected,0
1332,ACVR1B,0,1.10393857,1.229592752,1.409333406,1.43804291,1.219271847,1.858157512,0,1.115665417,1.238589993,1.450598528,1.764714523,1.868388781,2.538411384,rejected,0
1333,ADCY6,0,0.924006986,0.876540465,1.324484687,1.31150619,1.301072072,1.549901293,0,0.796801928,0.840121589,1.123158567,1.324473671,1.368157256,1.886166311,rejected,0
1334,ADCY7,0,1.004000354,0.950765867,1.242275316,1.63514349,1.608518016,2.18087217,0,0.931888824,0.977449466,1.268503184,2.31869475,3.940440428,4.265809476,rejected,0
1335,ADGRF4,0,0.879534871,0.950189639,1.046966786,1.690369166,2.227429927,1.813217449,0,1.06475379,1.471950391,12.21189811,2.977488287,4.616426313,6.604673761,rejected,0
1336,ADGRG1,0,1.012881266,1.047098989,3.557216491,6.938468656,2.330758829,3.419504295,0,0.880348011,1.338321641,10.63795492,12.67089548,2.611723109,5.166720957,rejected,0
1337,ADM,0,1.050455374,1.513417294,1.802214548,1.978162466,1.575887322,1.251378979,0,1.15133293,1.254062207,1.451629779,2.079996162,2.099153516,2.505836073,rejected,0
1338,ADSSL1,0,0.834685499,1.116608248,1.320630302,1.674218615,3.415234545,4.736063214,0,1.123175002,1.312758765,1.953187255,2.496782326,5.213351586,6.601603602,rejected,0
1339,AGO4,0,0.913964548,0.9151878,1.103092587,1.360549346,1.553748529,1.487237823,0,0.912288392,0.956638187,1.398096733,1.724352254,2.336204019,2.362425167,rejected,0
1340,AHNAK2,0,0.942764502,0.901154301,1.354767188,1.394504368,2.483910102,2.831782904,0,0.970858012,1.272302039,1.5382449,2.02893133,4.328591575,6.916033277,rejected,0
1341,ALDH1L2,0,1.159440094,1.17895423,1.265330628,2.421056191,2.109960385,3.304537783,0,1.090875484,1.160948176,1.301506388,2.118622546,2.347794356,3.452786053,rejected,0
1342,ALS2CL,0,0.941314729,0.949877308,1.241665083,1.435184345,1.424788365,1.394742958,0,0.839519679,0.920982988,1.004348144,1.469463199,1.928039995,2.004529591,rejected,0
1343,AMIGO2,0,1.287343183,1.667770193,2.709652984,0.617675789,3.08297751,2.310518861,0,1.337495907,1.873233017,2.913428807,4.027085073,4.412226221,5.234859358,rejected,0
1344,ANKRD29,0,1.202614374,1.190667917,1.040440225,1.083010892,1.777747067,4.828664158,0,1.027455611,1.093144288,1.124293988,1.280141709,2.016139565,4.239889415,rejected,0
1345,ANPEP,0,1.021878572,0.971844699,1.439492598,1.321841995,0.894697569,1.234167564,0,0.919364034,0.931652571,1.350348941,1.666662674,1.946652756,2.331241152,rejected,0
1346,APAF1,0,0.873110406,0.992833279,1.284002489,0.931094448,1.425000262,1.171577129,0,0.890585092,0.952382556,1.482633489,1.543279023,1.861703135,1.895470216,rejected,0
1347,APBB3,0,1.005189524,0.885322069,1.169906711,1.55464163,2.404246871,2.898284601,0,0.763638578,0.966731478,0.976404686,1.48647841,2.630425746,3.282946694,rejected,0
1348,APH1B,0,1.021042313,0.995308531,1.259783572,1.581451363,1.951661184,2.28585956,0,0.879169288,0.919443434,1.03338359,1.779220946,3.00048341,3.506037566,rejected,0
1349,ARHGAP32,0,0.973570236,1.112634585,1.90704552,1.923161232,1.026487179,1.599036401,0,1.059423072,1.144874282,2.336284144,2.617294682,2.830820761,2.977055347,rejected,0
1350,ARHGEF25,0,1.021281333,0.911752293,1.435410821,1.38409639,1.450536264,1.359070813,0,0.729753319,0.977038448,0.998255386,1.451142244,1.844144112,2.553850066,rejected,0
1351,ARID3A,0,1.049696404,1.615748803,1.435169735,2.076703869,1.787342846,2.658482195,0,0.939840376,1.32270672,1.510188037,2.096046175,2.805810278,3.50392801,rejected,0
1352,ARL4C,0,0.983410668,1.333341551,2.490012206,1.825465344,1.404129963,1.213171823,0,1.175812469,1.389081534,2.808090608,2.880327194,4.598910048,4.72403759,rejected,0
1353,ARSA,0,1.001147835,0.860122121,1.296220682,1.253339536,1.319331481,1.749254198,0,0.855647305,0.940846088,1.001044554,1.320564018,1.601166685,2.656059955,rejected,0
1354,ATF3,0,1.202261458,1.600024963,1.648485249,2.008006501,2.733579035,2.952612605,0,1.188590534,1.64927561,1.730482135,2.076941185,2.141262332,3.076778115,rejected,0
1355,ATP5S,0,0.999781656,1.605108804,1.275057367,1.4059501,1.362356193,1.610819692,0,1.09680075,1.145481721,1.21875736,1.237875543,1.293998608,1.532728474,rejected,0
1356,ATP6AP1L,0,0.893473072,0.9237312,1.19801041,1.512553841,2.794561382,2.512718855,0,0.820194309,0.84994074,0.953689378,1.63573411,2.430964821,2.807473448,rejected,0
1357,ATP8B3,0,1.056140445,0.903083803,1.249773858,1.001380977,1.517136129,1.509206496,0,0.96628685,1.008766783,1.256044587,1.753157286,1.877048803,2.47226516,rejected,0
1358,AURKC,0,0.973187893,1.149934683,1.28385298,1.16056737,1.415166741,1.273149225,0,0.684149335,1.141833093,1.363358707,1.38725723,1.792121324,1.977691821,rejected,0
1359,AXL,0,1.192771398,1.41120022,1.342005838,1.53656337,2.234842604,2.617041458,0,1.164527065,1.337475218,1.412860826,1.560221701,3.262339993,3.446320685,rejected,0
1360,BAMBI,0,1.09490283,1.179495042,1.445025521,1.207681475,1.506842196,0.782830963,0,1.131144349,1.367322406,1.82882326,1.899332955,1.994860205,2.031447883,rejected,0
1361,BBC3,0,1.484391543,1.376832037,1.560204492,1.768969026,2.47988564,2.208856665,0,0.767034156,1.077361987,1.421696736,1.55768726,2.445186599,2.652468107,rejected,0
1362,BBS10,0,0.873068617,0.965526761,1.159374055,1.66125391,1.586569627,1.579118241,0,0.839487609,0.991218466,1.083475589,1.466499843,1.566888625,1.63191657,rejected,0
1363,BHLHE40,0,1.167723872,1.146854294,1.108930803,1.230035946,1.089591121,1.634796914,0,1.504321008,1.557521846,1.931572976,2.214626891,2.225478142,2.367093001,rejected,0
1364,BMT2,0,0.980337185,1.239681666,1.422214386,1.588974843,1.784150587,1.127111828,0,1.235277589,1.254659945,2.255463223,2.255964369,2.69591405,3.454042367,rejected,0
1365,BPHL,0,1.063201492,0.908569635,0.906139841,1.300606652,1.563402836,1.508691277,0,0.859114311,0.890867456,0.918891405,1.330431315,1.741710394,1.973890063,rejected,0
1366,C11orf31,0,1.219267286,1.086860759,1.723584359,1.331811209,1.432079782,1.521503881,0,0.969405564,1.129443822,1.147680256,1.174387147,1.322376749,1.588566108,rejected,0
1367,C11orf71,0,1.133942517,0.885829955,1.860654886,2.695822398,2.296887828,2.468230602,0,1.104775702,1.332740539,1.493773542,1.762683174,1.973408054,2.294041987,rejected,0
1368,C11orf80,0,0.925665788,0.916143577,0.999771011,1.10317809,1.720350031,1.505932506,0,0.960665744,0.979755234,1.022971126,1.250178792,2.053910712,2.072548707,rejected,0
1369,C11orf95,0,0.994081168,1.282665692,0.982032421,1.235315319,1.209959285,1.187095231,0,1.131751799,1.234934512,1.313928153,1.408884568,1.514975629,2.794807679,rejected,0
1370,C15orf52,0,0.881074242,0.906672087,1.885895397,1.870985563,1.604576075,2.030766141,0,0.886569711,1.131285996,2.143118825,2.472046917,2.680178359,3.221905355,rejected,0
1371,C17orf49,0,1.289055947,1.292815294,1.417313713,1.503760708,2.129693011,1.671134896,0,1.281499297,1.309248803,1.339842498,1.772069848,1.965749745,2.432379067,rejected,0
1372,C1RL,0,1.243978072,1.230793079,0.965431024,1.686356101,2.873148998,2.680046241,0,1.129523142,1.141573393,1.283403647,1.937867638,2.845507886,2.971097494,rejected,0
1373,C1orf106,0,0.83823914,2.434869387,1.856835895,2.380584487,1.420464573,1.1637745,0,1.21702763,2.374269275,3.027277354,3.066620887,3.312441115,3.659314618,rejected,0
1374,C1orf74,0,1.092796989,1.477998747,1.063976982,1.227938069,1.490893898,1.38767042,0,1.390942332,1.658139578,1.706140045,1.750395608,1.756079061,2.946865203,rejected,0
1375,C20orf96,0,1.006944867,0.930884282,1.203859609,1.304260487,1.287081053,1.847321477,0,0.779262059,0.911219911,0.953417581,1.233034556,1.590830582,2.863365188,rejected,0
1376,C3orf52,0,1.243155226,1.677362078,1.688678822,2.279938908,1.559356568,1.190424719,0,1.251577481,2.174486863,2.278888306,2.744918142,3.154825369,3.179077297,rejected,0
1377,C5AR2,0,0.922961449,4.782641506,3.347892804,3.140128936,4.180433037,1.251609006,0,1.340805754,12.35350389,13.28738533,4.236629158,4.670643503,8.166211709,rejected,0
1378,C5orf63,0,0.893201187,1.021797791,1.175612292,1.47230569,1.57888438,1.725801091,0,0.870377789,0.951601998,1.036273279,1.410025315,1.450634374,1.712941922,rejected,0
1379,CADM4,0,0.921969783,1.133107764,1.255588448,1.115107354,1.314750138,2.080523637,0,1.047251559,1.08209053,1.099891914,1.183016857,1.294377294,2.850351293,rejected,0
1380,CALCOCO1,0,0.94130409,0.94687449,1.307293184,1.593160631,2.227944984,2.787969583,0,0.884220083,0.976771598,1.087910545,1.703114203,2.934522023,5.50244346,rejected,0
1381,CCDC146,0,1.019639268,1.22151385,1.237583619,1.238300249,1.602735562,5.250923242,0,0.88215485,0.908180832,1.037612281,1.58689471,1.89505991,6.352802608,rejected,0
1382,CCDC159,0,1.494174439,1.493701712,1.334173755,1.399005038,3.046984122,3.94203084,0,1.099388674,1.188159281,1.418877445,1.446941136,3.305818353,5.013174429,rejected,0
1383,CCDC71L,0,1.145941322,0.987555971,1.146516775,1.686599581,0.987767158,2.184249883,0,0.94249,1.023159811,1.414437087,2.052471107,2.285966266,2.918621825,rejected,0
1384,CCDC88B,0,1.042447432,0.980190113,1.392686818,1.285201117,1.584266088,2.482775253,0,0.88040068,0.933010329,0.971479576,1.279976824,1.580747059,3.886834113,rejected,0
1385,CDC42BPA,0,0.879313264,1.03104783,1.104083892,1.229189087,1.433870725,1.676727249,0,0.973048275,1.077496901,1.175652389,1.349399219,1.730525269,1.986005409,rejected,0
1386,CDC42SE1,0,0.825420011,1.067980101,1.46769777,1.417915688,1.177928312,1.569425435,0,0.874231518,1.155985934,1.615119868,1.628768394,1.866987201,2.090646944,rejected,0
1387,CDK18,0,0.999095261,0.915303755,1.475744873,1.295709464,1.534250913,2.454859493,0,0.826149907,0.909312446,1.027404562,1.305138611,1.453911099,2.834193766,rejected,0
1388,CHST11,0,1.086295858,1.105590105,0.839422419,1.445547118,1.817322659,1.066814824,0,1.017522705,1.034770939,1.694390119,1.736003573,2.229603517,2.521508367,rejected,0
1389,CLCN4,0,0.940422724,0.814982614,1.137618293,1.525283851,1.793488884,1.708485794,0,0.91721645,1.130335705,1.149828737,1.636847927,1.910022424,2.116958494,rejected,0
1390,CLIC4,0,1.00493497,0.815934447,0.915260377,1.355829741,1.653317605,1.935825053,0,1.035269282,1.037086436,1.148533549,1.42871899,1.57182651,1.919055314,rejected,0
1391,CLK1,0,1.817382401,2.542360861,2.683702217,2.884571054,3.553190496,3.7542807,0,1.649315116,2.354421154,2.721248667,3.150000265,4.347543723,5.513597358,rejected,0
1392,CLTCL1,0,1.083586111,1.035016467,1.532517887,1.253950547,1.771830155,1.870687807,0,0.928196032,1.025590375,1.067168547,1.953866647,2.188617146,3.128991658,rejected,0
1393,COL16A1,0,1.006396994,1.192478885,1.997805278,1.707936172,2.030378516,2.68881076,0,1.09118155,1.11071188,1.937853606,2.040070372,3.116418967,9.569240123,rejected,0
1394,COL4A1,0,1.059012861,1.038322635,1.653732819,1.779724284,1.195860754,0.688190783,0,0.93401102,0.947337488,1.819462962,2.537238632,3.884432467,4.035248579,rejected,0
1395,COL4A2,0,1.074168636,0.989982279,1.550219931,1.593673795,1.122595272,0.706966583,0,0.853383158,0.904759336,1.438443369,2.012931465,3.043499388,3.621083504,rejected,0
1396,COL7A1,0,0.951488865,1.494706825,3.011702908,3.381807271,3.633063672,3.778605323,0,0.989914384,1.516781438,11.28055489,24.38956041,3.487531236,5.954633264,rejected,0
1397,CRAT,0,0.916502447,0.934485176,0.999657915,1.085557388,1.668567599,2.201012805,0,0.988582954,1.085709182,1.09273732,1.141695486,1.280638307,2.222733007,rejected,0
1398,CREB3L4,0,1.010175969,1.028011626,1.021521158,1.382552477,1.474704813,1.489822449,0,0.807991558,0.825183383,1.051196145,1.362760196,1.637249795,1.730505408,rejected,0
1399,CSRNP1,0,1.469973042,0.912207373,0.786592032,1.016664135,1.790869898,4.476419877,0,1.503633078,1.647758856,1.971437377,2.253608526,3.780241298,7.391844818,rejected,0
1400,CTSK,0,1.180608782,1.319465386,0.992229304,1.114625209,1.443918265,1.671805084,0,1.047133103,1.289226469,1.404776153,1.427680295,2.353915417,3.022905538,rejected,0
1401,CUL7,0,1.071598549,0.957988417,1.330038254,1.565468419,1.9578958,1.650244439,0,0.846415551,1.041460454,1.109808912,1.816648912,2.535013871,2.733826205,rejected,0
1402,CUL9,0,0.983246556,1.003834395,1.095124761,1.313098545,1.639762931,2.053138231,0,0.831045111,0.864159124,0.963777091,1.299883331,1.879738315,2.297038601,rejected,0
1403,CYLD,0,0.87707079,1.000775546,1.076525601,1.056676222,1.825388033,2.111151167,0,0.977026105,1.07153376,1.114768667,1.208755349,1.648896338,1.885238707,rejected,0
1404,CYP2R1,0,0.956638071,1.084709894,1.436589211,1.862172545,2.261924698,2.334523572,0,0.897301445,0.973022666,1.339449503,2.007514774,2.3038907,2.614268188,rejected,0
1405,DDIT3,0,1.247327458,1.467371544,1.705677227,2.535355336,3.46629394,3.465400803,0,1.014275849,1.355798357,1.741249595,2.278175154,2.795570502,3.69297289,rejected,0
1406,DDX60,0,0.832606715,0.826840575,1.078437753,1.232332029,1.658470962,1.703466985,0,0.991088847,1.015990396,1.094655347,1.198396363,1.4961005,1.554427156,rejected,0
1407,DFNB59,0,0.835915045,0.966032375,0.867179793,1.214099433,2.109453062,2.518511767,0,0.902074873,0.970234338,1.022175091,1.241051193,2.470110721,3.266261478,rejected,0
1408,DGKA,0,0.972331316,1.053701779,1.72799018,1.7413329,1.736767193,1.514742072,0,0.948553944,0.975478718,1.705155809,2.111575827,2.808498749,3.029054758,rejected,0
1409,DIXDC1,0,0.996589164,1.139426322,1.895089884,2.109370197,1.632118946,1.489720102,0,0.906842731,1.683673755,2.865004778,3.994727554,6.352771479,7.960479833,rejected,0
1410,DMTF1,0,0.999701181,1.037169947,1.094516944,1.511912665,1.627009263,1.992296806,0,0.913905902,0.986997285,1.039994445,1.740972098,2.386028088,2.715526784,rejected,0
1411,DNAJB2,0,1.095091544,2.333954009,3.085378887,3.051044088,2.986718953,2.275396451,0,1.453433354,2.614132217,2.699398135,4.202079772,6.247351586,9.468416467,rejected,0
1412,DNAJB5,0,1.051643587,1.761887321,1.558291048,1.234489727,2.95942516,1.31793035,0,1.603254927,3.158650836,3.639688186,4.575999032,4.8880914,5.909263723,rejected,0
1413,DOCK11,0,0.805931677,1.134718823,1.224959593,1.276861789,1.256532287,1.346602163,0,0.930289566,1.020975402,1.119393851,1.212681742,1.389832474,1.703182291,rejected,0
1414,DOCK4,0,0.890160141,1.03025597,1.047120137,1.318013032,1.218375852,1.440346558,0,0.874938696,0.941036415,1.1465348,1.390748349,1.562744398,1.840265335,rejected,0
1415,DOCK6,0,1.144584188,1.030574805,1.393134096,1.59463938,2.857519875,3.847960331,0,0.933758673,1.130420251,1.29646912,1.759442132,4.469418826,7.345421445,rejected,0
1416,DSC2,0,0.758034713,0.99290688,1.018776995,1.041461479,1.251270661,1.550475089,0,1.010326208,1.050159276,1.426628018,1.58347871,1.876481805,2.960408753,rejected,0
1417,DUSP10,0,2.614572562,1.624333199,1.990501169,3.358748043,2.51164556,2.079249914,0,16.06815605,2.140521724,2.775886138,4.443737085,5.774230589,8.990731623,rejected,0
1418,DUSP22,0,0.97324752,1.043891465,1.201985628,1.538224023,1.891840726,2.096628632,0,0.947642993,0.975957867,0.987519257,1.50914522,2.442088279,2.567547918,rejected,0
1419,DZIP1L,0,1.160607606,0.554459044,0.745262418,1.4853474,1.991980239,2.245850755,0,1.31407627,1.593942061,1.892495707,2.260447608,2.47537753,3.193182284,rejected,0
1420,EFNA1,0,2.141873117,1.570338119,2.083104469,1.771639883,4.014117022,2.317679675,0,2.245381708,2.456299257,3.367795437,3.903998112,5.388856432,7.773013056,rejected,0
1421,ENO3,0,0.959486884,1.149010342,1.193351809,1.773208449,2.23054617,2.519241597,0,0.874852382,1.011613713,1.035439187,1.844848838,3.522812895,3.81785938,rejected,0
1422,ERFE,0,1.041954424,1.264164218,1.248383648,1.81533967,1.870705915,3.261502294,0,0.965687886,1.040719387,1.212592848,1.87445434,1.985492062,3.937442321,rejected,0
1423,ERMAP,0,1.039685933,0.974496012,1.16627411,1.394046028,2.468800787,2.274449478,0,1.011773166,1.022821795,1.196962212,1.579780477,3.065919591,3.433338558,rejected,0
1424,ERV31,0,1.322068732,1.271689679,1.083147815,1.521586411,1.83496073,3.597908063,0,1.196998103,1.313286752,1.336895126,1.673631921,2.54076128,5.64209276,rejected,0
1425,ETS2,0,0.894928103,0.861962442,0.926405131,1.185331644,1.840636868,1.634094675,0,1.126852444,1.168518709,1.202298284,1.741285467,2.022470882,2.069113138,rejected,0
1426,F2R,0,1.163207456,1.117336026,0.994328934,1.070764043,1.554930977,3.056274375,0,1.011813615,1.027144491,1.085490343,1.119962793,1.865085363,3.673565364,rejected,0
1427,FAM110C,0,0.793913645,1.144357343,1.166468148,1.40084936,1.547956992,1.901575739,0,0.881923343,1.211994554,1.601596461,1.659598128,1.984234046,3.236944624,rejected,0
1428,FAM114A1,0,0.819128831,1.09461047,0.988387816,1.352436563,1.391931919,1.239638478,0,0.970062889,1.091167818,1.094492624,1.775273441,2.244136924,2.732951094,rejected,0
1429,FAM210B,0,1.119990237,1.137251402,1.633970139,1.326632433,1.84247962,2.212058707,0,1.40051845,1.500165664,1.608856112,1.67799353,2.214296835,3.430667401,rejected,0
1430,FAM219B,0,0.930701958,1.103397933,1.672384761,1.518452128,1.989189578,1.879446881,0,0.895577565,0.991369405,1.613714801,1.95760637,2.128236751,2.223394105,rejected,0
1431,FAM89B,0,0.891318391,1.524531826,1.589897879,1.119153177,1.337914909,1.548474086,0,0.829021269,1.206033134,1.271278249,1.356347163,1.532073378,3.179209286,rejected,0
1432,FAP,0,1.133813167,1.513581461,0.873964266,2.924552832,2.635374347,1.951491394,0,1.131054936,1.717614756,10.80277902,3.223389858,4.766914395,7.930405764,rejected,0
1433,FBXL20,0,1.012648462,1.20732856,0.912496161,1.303253026,2.026552335,2.103498466,0,1.024008291,1.101107813,1.243128426,1.665577452,2.318710495,2.676704684,rejected,0
1434,FERMT1,0,1.040082608,1.160282027,1.250607101,1.046467407,1.333388067,1.499219795,0,1.040649015,1.639564815,1.750234581,1.953227539,2.400928613,3.911465329,rejected,0
1435,FERMT2,0,0.921979271,0.802325604,1.214357215,0.998997884,1.447619382,1.687683079,0,0.960960943,1.64106967,1.72079577,1.872786889,1.890643905,2.316440343,rejected,0
1436,FHIT,0,1.068295742,0.988934506,1.181594808,1.313567766,2.045124523,2.952152503,0,1.205115922,1.243672172,1.386536598,1.518443969,2.060399119,2.10171068,rejected,0
1437,FHOD3,0,0.941995399,1.000465415,0.996536985,1.396577694,1.107710001,0.833556779,0,0.922963308,1.006274727,1.137971914,1.615411335,2.122944899,2.27727002,rejected,0
1438,FLCN,0,1.049034887,0.913831227,1.00384963,1.231090897,1.416435748,2.177698228,0,0.933687974,0.955763626,1.021957089,1.285293528,1.785110979,3.567249761,rejected,0
1439,FLNB,0,1.018184815,1.031132373,1.323812244,1.062657835,1.614361346,1.92305211,0,0.96276152,0.99707788,1.255893927,1.780966498,1.820568582,2.647254417,rejected,0
1440,FLYWCH1,0,1.259591266,1.013591759,0.934275467,1.34059313,1.699108848,1.900279729,0,0.86810412,0.873271983,0.922232869,1.292112549,1.872219429,2.197362081,rejected,0
1441,FMNL2,0,1.025850172,1.104656211,1.021434883,1.393402804,1.477936795,2.067285639,0,1.041276039,1.069028495,1.073153559,1.475998454,1.55797952,2.066570231,rejected,0
1442,FNDC3B,0,0.875117244,1.144259292,1.115644903,1.34348341,1.049442795,1.520375304,0,0.897810057,1.04101901,1.437610825,1.699183842,2.255277012,2.464045554,rejected,0
1443,FZD2,0,1.275557302,1.054155964,2.102486322,1.227192163,1.644591801,1.46454392,0,1.017832129,1.035669706,1.273489777,1.478108423,1.483568786,4.033449129,rejected,0
1444,GAA,0,0.967538697,1.031721946,1.399169441,1.358208089,2.37412981,5.126220084,0,0.939275428,0.955858634,1.065999268,1.142481793,2.388471881,7.304321828,rejected,0
1445,GABARAPL1,0,1.356675022,1.348678955,1.643223463,1.890143704,1.663010816,1.589694767,0,1.76971529,1.834271229,1.977065404,2.266728487,2.509090176,4.545888829,rejected,0
1446,GADD45A,0,1.118238709,1.200808279,0.979216504,0.680326907,1.639901039,1.754331166,0,1.388750865,1.580212598,1.593261553,1.866287004,2.067508391,2.393026652,rejected,0
1447,GADD45B,0,1.734054975,1.79471197,1.195861717,1.440899229,0.940434611,3.275081374,0,1.715651697,1.733245852,1.806633531,2.674742301,2.706299729,5.218640598,rejected,0
1448,GET4,0,1.103346758,0.839524526,1.478781799,1.425830786,1.440525759,1.946393366,0,0.810937102,0.886676162,0.921076315,1.225276012,1.631344632,2.126648755,rejected,0
1449,GGT7,0,0.905163093,1.00464374,1.209514629,1.458300633,1.483594806,1.995946372,0,0.7937645,0.90835363,0.968205736,1.336249943,1.996344162,2.814207113,rejected,0
1450,GOLGA2,0,0.933408521,0.920323794,1.206843692,1.199764986,1.283268933,1.416596781,0,0.780547446,0.874744127,1.03686379,1.248423897,1.641660696,1.877232691,rejected,0
1451,GPAM,0,1.001979258,0.986356592,1.802047336,2.000849238,1.712762457,1.058545144,0,0.923197086,1.121355566,2.150298673,3.483532592,6.045315464,8.446176324,rejected,0
1452,GPRC5C,0,1.317764706,1.027390793,1.107305606,1.299631144,1.73541418,2.058464147,0,0.864010227,0.96843643,0.987369001,0.997939477,1.604340959,2.456306073,rejected,0
1453,GRB10,0,0.974707457,1.043939537,1.802300619,2.352617808,1.46102451,2.586461064,0,0.967023372,1.058556425,2.581332244,3.605657551,4.750593147,6.294985869,rejected,0
1454,GTPBP2,0,0.965480837,1.188255936,1.483492205,1.073975029,1.634405827,1.850096488,0,0.973306789,0.979672741,1.378140002,1.573497917,1.801769878,2.662605993,rejected,0
1455,GXYLT2,0,0.885604953,0.999133606,1.178900005,1.26937184,0.845115359,1.020644981,0,0.956679521,1.10697822,1.509046275,1.657491971,1.816903003,1.947644137,rejected,0
1456,H6PD,0,1.205188655,1.04533195,1.216537048,1.681861953,3.091324707,3.012501127,0,1.001120508,1.042236896,1.168698844,1.71172629,2.862654045,3.497331158,rejected,0
1457,HBP1,0,0.964017891,1.271489898,1.543117888,1.41241112,1.648170608,1.882949422,0,1.072830929,1.304747974,1.374076454,1.59309956,2.094769871,3.047910075,rejected,0
1458,HEG1,0,0.933217371,0.907182201,1.486526178,1.689837784,1.325917238,1.264694536,0,0.926437968,0.990529303,1.809835749,2.74914421,3.487986834,3.918620897,rejected,0
1459,HHAT,0,0.92696725,0.91682529,1.119053365,1.121047476,2.214576522,2.560835435,0,0.901243128,0.988101539,1.025406943,1.248702572,2.340276774,3.079574323,rejected,0
1460,HLAF,0,0.885203288,1.324561846,1.816962433,1.23466588,1.427514484,1.090708602,0,0.928808092,1.073089881,1.579265172,1.667936232,1.747316953,1.954985403,rejected,0
1461,HOXB3,0,0.931174234,0.890871279,1.295103835,1.321721702,1.337949127,1.556103951,0,0.860920666,0.88118585,1.150186334,1.380348086,1.492562144,1.804603048,rejected,0
1462,HOXC13,0,0.97648007,0.99334621,0.89495593,0.973318933,1.196867111,1.494153613,0,0.833787914,0.881206811,1.174166409,1.349660711,1.621562564,2.600202287,rejected,0
1463,HSPB1,0,0.934827824,1.065592545,1.161246179,1.530215099,1.075978353,1.186244399,0,1.164968206,1.23672229,1.286131522,1.427008146,1.450157032,3.717226241,rejected,0
1464,HTR7,0,0.852969943,1.149783602,1.247410453,1.310372612,1.642789065,1.327619114,0,1.001544008,1.125139987,1.173517615,1.320300227,1.530228626,1.730656173,rejected,0
1465,ICA1L,0,1.087443325,1.29081998,1.205545609,1.305706603,2.137480909,1.988936771,0,1.096715762,1.291838245,1.481249733,1.59954351,1.898029668,2.348727229,rejected,0
1466,ID3,0,0.791118304,0.653179979,0.901197877,1.208598046,1.7907976,2.505367697,0,1.027228494,1.2408951,2.002084105,2.245792363,2.385481666,4.789035372,rejected,0
1467,IER3,0,1.593517066,0.813167748,1.482301091,1.69340681,1.296373652,1.639133601,0,1.409695437,1.540976667,1.621672497,1.721776152,1.745831164,1.891436032,rejected,0
1468,IFI27L1,0,0.794278706,1.056563526,1.247724179,1.305686017,1.558351781,1.368062222,0,0.93189518,0.939759873,1.05163001,1.497293718,1.512665817,1.736440108,rejected,0
1469,IFNGR2,0,1.081024568,1.134928714,1.135297158,1.35378659,1.218322582,1.901459152,0,1.126449628,1.175560477,1.22988173,1.311361012,1.486700434,1.80169952,rejected,0
1470,IFT27,0,0.858527771,1.28322,1.127133553,1.533994071,1.696675697,2.12143716,0,0.889896747,0.936700951,1.108616743,1.468545648,1.808818723,2.476357437,rejected,0
1471,IGIP,0,1.118855223,1.632095517,1.974029315,2.084625464,2.099768084,2.365923743,0,0.836213328,1.356394077,1.804787138,2.163626628,2.212946793,2.370108165,rejected,0
1472,IKBKB,0,1.045072656,0.927902584,1.248726856,1.612558302,1.857656134,1.673919975,0,0.847572888,0.871265822,1.081218433,1.529387484,1.784650319,1.808130689,rejected,0
1473,IL17RC,0,0.778743075,0.918380098,1.213348413,1.193885801,1.430811724,1.581617921,0,0.902650199,1.019896493,1.060931805,1.537018635,2.328785094,3.321542651,rejected,0
1474,IL17RE,0,0.835144601,0.90581928,1.133928766,1.064623258,1.250235069,1.91608271,0,0.848861341,0.852687467,1.041932872,1.143379741,1.44259278,2.279966729,rejected,0
1475,IL6R,0,1.018381465,1.229225926,1.31667316,2.614855794,1.563837063,2.952007513,0,1.069723519,1.118662465,1.365713275,1.821568742,2.076810763,3.132270845,rejected,0
1476,ING4,0,0.851314271,1.285414592,1.645462726,1.952232747,2.141399273,2.043080004,0,0.876468227,1.170067832,1.610805321,2.288049637,2.797336971,3.838387485,rejected,0
1477,INHBA,0,1.128316519,2.03098329,2.178105967,1.707247165,1.794309567,2.068524698,0,1.281974142,1.920314077,2.020994503,2.22530754,4.019749028,5.080298853,rejected,0
